geo,country,year,size_emp,E_AI_BCDP,E_AI_BCST,E_AI_BDDT,E_AI_BEC,E_AI_BIAS,E_AI_BINC,E_AI_BLE,E_AI_BLEG,E_AI_BNU,E_AI_CC,E_AI_CC1SI_DA,E_AI_DA,E_AI_EC,E_AI_PBAM,E_AI_PITS,E_AI_TANY,E_AI_TML,E_AI_TNLG,E_AI_TPA,security_concern_index,efficiency_need_proxy,deployment_readiness_index,governance_maturity_proxy,target_workflow_automation,target_any_ai,is_sme,adoption_gap_vs_any_ai,security_x_efficiency
IE,Ireland,2025,50-249,,,,,,,,,,26.0,22.575,23.744999999999997,,22.283333333333335,21.61,28.33,11.445,12.345,11.465,,16.256666666666668,24.106666666666666,21.61,11.465,28.33,1,16.865,
IE,Ireland,2025,GE250,,,,,,,,,,56.525,50.17,52.28,,33.32333333333333,39.35666666666667,57.495000000000005,27.335,29.93,28.465,,34.266666666666666,52.99166666666667,39.35666666666667,28.465,57.495000000000005,0,29.030000000000005,
IT,Italy,2021,10-249,,,,,,,,,,,,,,,9.389999999999999,5.88,1.255,1.3,1.71,,1.4216666666666666,,9.389999999999999,1.71,5.88,1,4.17,
IT,Italy,2021,10-49,,,,,,,,,,,,,,,8.116666666666667,5.39,1.0,1.28,1.51,,1.2633333333333334,,8.116666666666667,1.51,5.39,1,3.88,
IT,Italy,2021,50-249,,,,,,,,,,,,,,,15.959999999999999,10.035,3.425,1.51,3.435,,2.7900000000000005,,15.959999999999999,3.435,10.035,1,6.6,
IT,Italy,2021,GE250,,,,,,,,,,,,,,,22.22,24.42,12.46,4.555,11.969999999999999,,9.661666666666667,,22.22,11.969999999999999,24.42,0,12.450000000000003,
IT,Italy,2023,10-249,10.620000000000001,14.312500000000002,12.882499999999999,7.5375000000000005,,11.462499999999999,15.5825,11.485,4.1875,3.87,2.2,2.605,4.226666666666667,6.97,7.803333333333334,4.695,1.3050000000000002,1.395,1.855,11.983214285714284,2.8259999999999996,2.891666666666667,7.803333333333334,1.855,4.695,1,2.8400000000000003,33.86456357142856
IT,Italy,2023,10-49,11.01,15.0775,12.88,8.0025,,11.5375,15.41,11.7175,4.767499999999999,3.585,1.9449999999999998,2.285,3.75,6.983333333333334,7.403333333333333,4.375,1.19,1.3450000000000002,1.685,12.233571428571427,2.697666666666667,2.605,7.403333333333333,1.685,4.375,1,2.69,33.00209785714286
IT,Italy,2023,50-249,9.505,11.780000000000001,13.562500000000002,5.930000000000001,,11.75,17.15,11.08,1.9050000000000002,6.255,4.3149999999999995,5.28,8.246666666666666,7.026666666666666,10.049999999999999,7.305,2.26,1.82,3.28,11.536785714285713,3.9333333333333336,5.283333333333334,10.049999999999999,3.28,7.305,1,4.025,45.37802380952381
IT,Italy,2023,GE250,11.4575,12.3925,15.98,4.7225,,13.622499999999999,19.3975,11.3875,2.5250000000000004,23.1,20.85,22.16,16.963333333333335,13.536666666666667,23.30666666666667,24.09,12.49,6.135,11.004999999999999,12.70857142857143,13.065333333333333,22.036666666666665,23.30666666666667,11.004999999999999,24.09,0,13.085,166.0417219047619
IT,Italy,2024,10-249,,,,,,,,,,,,,,10.773333333333333,6.486666666666667,7.78,2.3099999999999996,3.54,2.085,,4.677083333333333,,6.486666666666667,2.085,7.78,1,5.695,
IT,Italy,2024,10-49,,,,,,,,,,,,,,11.116666666666667,5.48,6.93,1.9849999999999999,3.25,1.78,,4.532916666666667,,5.48,1.78,6.93,1,5.1499999999999995,
IT,Italy,2024,50-249,,,,,,,,,,,,,,9.883333333333333,11.236666666666665,14.725000000000001,4.995,5.885,4.605,,6.342083333333333,,11.236666666666665,4.605,14.725000000000001,1,10.120000000000001,
IT,Italy,2024,GE250,,,,,,,,,,,,,,17.043333333333333,22.27333333333333,32.515,16.79,14.33,14.524999999999999,,15.672083333333333,,22.27333333333333,14.524999999999999,32.515,0,17.990000000000002,
IT,Italy,2025,10-249,14.0275,14.04,14.735000000000001,8.4175,,12.4225,19.0975,15.44,4.86,14.35,9.545,10.844999999999999,10.063333333333334,10.9,4.416666666666667,15.805,2.93,5.785,2.575,14.025714285714285,6.606999999999999,11.579999999999998,4.416666666666667,2.575,15.805,1,13.23,92.66789428571427
IT,Italy,2025,10-49,13.8875,14.3475,14.8875,8.6225,,12.5625,18.9025,15.5825,5.0125,12.985,8.25,9.365,9.356666666666667,9.86,3.126666666666667,14.335,2.455,5.03,2.185,14.113214285714287,5.779000000000001,10.200000000000001,3.126666666666667,2.185,14.335,1,12.15,81.56026535714288
IT,Italy,2025,50-249,15.497500000000002,12.945,14.562499999999998,7.6375,,12.21,21.1525,15.36,4.2,25.4,19.939999999999998,22.785,16.21666666666667,16.909999999999997,11.243333333333334,27.665,6.765000000000001,11.865,5.71,14.195000000000002,12.806999999999999,22.708333333333332,11.243333333333334,5.71,27.665,1,21.955,181.795365
IT,Italy,2025,GE250,18.005,14.084999999999999,15.5225,7.245,,13.395,21.1675,15.2975,3.0275,51.14,46.445,49.485,17.246666666666666,26.64,30.016666666666666,53.145,22.165,30.049999999999997,18.905,14.959642857142855,29.449,49.02333333333333,30.016666666666666,18.905,53.145,0,34.24,440.5465225
LT,Lithuania,2021,10-249,14.9925,22.939999999999998,13.035000000000002,5.6725,,18.295,15.065,13.9625,8.1175,,,,6.926666666666667,,10.683333333333335,3.98,1.07,0.85,1.99,14.851785714285713,1.3033333333333335,,10.683333333333335,1.99,3.98,1,1.99,19.35682738095238
LT,Lithuania,2021,10-49,15.227500000000001,22.797500000000003,12.479999999999999,5.9025,,18.2,15.0,14.2825,8.875,,,,6.31,,9.073333333333332,3.18,0.8,0.8,1.6,14.84142857142857,1.0666666666666667,,9.073333333333332,1.6,3.18,1,1.58,15.830857142857141
LT,Lithuania,2021,50-249,14.545,23.897499999999997,15.1425,5.0475,,19.005,15.5875,13.212499999999999,5.79,,,,9.816666666666668,,14.426666666666668,7.71,2.28,1.05,3.81,15.20535714285714,2.3800000000000003,,14.426666666666668,3.81,7.71,1,3.9,36.18875
LT,Lithuania,2021,GE250,15.6375,23.98,17.205000000000002,2.6075,,19.2875,16.6825,13.030000000000001,3.1275,,,,19.496666666666666,,15.68,18.81,5.0,1.67,12.14,15.49,6.2700000000000005,,15.68,12.14,18.81,0,6.669999999999998,97.12230000000001
LT,Lithuania,2023,10-249,15.589999999999998,22.537499999999998,15.555,6.9175,,15.165,18.995,17.4075,6.3950000000000005,3.32,2.78,3.34,7.32,7.750000000000001,7.366666666666667,4.39,1.07,1.24,2.11,16.02392857142857,3.1020000000000003,3.1466666666666665,7.366666666666667,2.11,4.39,1,2.28,49.706226428571426
LT,Lithuania,2023,10-49,15.842500000000001,23.474999999999998,15.760000000000002,6.885,,14.89,18.955,18.165,6.9275,2.41,1.95,2.36,6.93,6.096666666666665,5.41,3.4,0.66,0.95,1.65,16.281785714285714,2.343333333333333,2.24,5.41,1.65,3.4,1,1.75,38.15365119047618
LT,Lithuania,2023,50-249,14.8,19.3275,14.95,7.092499999999999,,16.3075,19.3275,14.8,4.53,7.39,6.51,7.73,9.143333333333333,11.25,11.436666666666667,8.78,2.9,2.52,4.16,15.229285714285714,5.712,7.21,11.436666666666667,4.16,8.78,1,4.619999999999999,86.98967999999999
LT,Lithuania,2023,GE250,19.5375,23.880000000000003,19.5375,2.71,,22.2525,27.68,16.827499999999997,4.885,19.2,16.27,19.47,22.386666666666667,13.08,21.400000000000002,21.33,8.27,3.47,13.07,18.91785714285714,11.472,18.313333333333333,21.400000000000002,13.07,21.33,0,8.259999999999998,217.0256571428571
LT,Lithuania,2024,10-249,18.0,18.38,15.764999999999999,7.3575,,18.645,24.36,20.0275,9.0725,,,,10.856666666666667,10.903333333333334,7.796666666666667,8.01,2.41,3.28,3.9,17.505,5.123333333333333,,7.796666666666667,3.9,8.01,1,4.109999999999999,89.68395
LT,Lithuania,2024,10-49,18.1,18.585,14.8525,6.952500000000001,,17.5225,24.4775,19.9575,9.292499999999999,,,,10.076666666666666,8.870000000000001,5.206666666666667,6.51,2.09,2.79,3.26,17.20678571428572,4.2525,,5.206666666666667,3.26,6.51,1,3.25,73.17185625000002
LT,Lithuania,2024,50-249,18.02,18.02,19.4825,9.0075,,23.2,24.4375,20.7225,8.45,,,,14.716666666666669,16.34,14.343333333333334,15.11,3.95,5.56,6.95,18.98428571428571,8.2,,14.343333333333334,6.95,15.11,1,8.16,155.67114285714283
LT,Lithuania,2024,GE250,24.5375,20.4475,20.902500000000003,4.545,,17.720000000000002,33.1725,27.267500000000002,5.45,,,,25.439999999999998,23.316666666666666,20.553333333333335,31.21,14.58,14.58,18.45,21.2275,17.731666666666666,,20.553333333333335,18.45,31.21,0,12.760000000000002,376.3989541666666
LT,Lithuania,2025,10-249,,,,,,,,,,16.2,13.52,16.39,17.256666666666664,15.546666666666667,11.736666666666666,20.25,4.11,6.18,7.89,,10.023333333333333,15.37,11.736666666666666,7.89,20.25,1,12.36,
LT,Lithuania,2025,10-49,,,,,,,,,,13.65,10.86,13.83,16.87666666666667,14.719999999999999,10.6,18.06,3.18,5.3,6.72,,8.75,12.78,10.6,6.72,18.06,1,11.34,
LT,Lithuania,2025,50-249,,,,,,,,,,27.97,25.82,28.22,19.23,18.893333333333334,15.946666666666667,30.36,8.44,10.24,13.32,,15.822666666666667,27.336666666666662,15.946666666666667,13.32,30.36,1,17.04,
LT,Lithuania,2025,GE250,,,,,,,,,,49.56,45.83,48.68,34.16,31.33,27.593333333333334,51.75,19.3,21.93,31.36,,30.52,48.02333333333333,27.593333333333334,31.36,51.75,0,20.39,
LU,Luxembourg,2021,10-249,,,,,,,,,,,,,,,6.260000000000001,12.215,3.065,2.37,2.825,,2.7533333333333334,,6.260000000000001,2.825,12.215,1,9.39,
LU,Luxembourg,2021,10-49,,,,,,,,,,,,,,,5.6066666666666665,11.635,2.51,2.34,2.55,,2.4666666666666663,,5.6066666666666665,2.55,11.635,1,9.085,
LU,Luxembourg,2021,50-249,,,,,,,,,,,,,,,8.793333333333333,14.915,5.640000000000001,2.495,4.1,,4.078333333333333,,8.793333333333333,4.1,14.915,1,10.815,
LU,Luxembourg,2021,GE250,,,,,,,,,,,,,,,25.063333333333333,38.95,16.3,8.52,23.49,,16.103333333333335,,25.063333333333333,23.49,38.95,0,15.460000000000004,
LU,Luxembourg,2023,10-249,,,,,,,,,,8.395,5.34,7.37,,7.56,7.8933333333333335,13.565,3.465,3.2800000000000002,3.0999999999999996,,4.955,7.035,7.8933333333333335,3.0999999999999996,13.565,1,10.465,
LU,Luxembourg,2023,10-49,,,,,,,,,,6.98,4.390000000000001,6.45,,7.023333333333333,7.276666666666666,12.32,3.135,3.105,2.42,,4.426666666666667,5.94,7.276666666666666,2.42,12.32,1,9.9,
LU,Luxembourg,2023,50-249,,,,,,,,,,15.3,9.965,11.825,,9.603333333333333,10.229999999999999,19.68,5.1,4.145,6.445,,7.423666666666667,12.363333333333335,10.229999999999999,6.445,19.68,1,13.235,
LU,Luxembourg,2023,GE250,,,,,,,,,,33.02,27.68,33.67,,16.343333333333334,21.486666666666668,41.83,17.9,11.45,17.15,,19.302666666666667,31.456666666666667,21.486666666666668,17.15,41.83,0,24.68,
LU,Luxembourg,2024,10-249,14.8325,12.3075,14.497499999999999,9.875,,11.255,21.705000000000002,16.625,5.890000000000001,,,,8.283333333333333,12.366666666666665,8.186666666666666,23.085,5.859999999999999,8.365,5.5600000000000005,14.442499999999999,8.037916666666666,,8.186666666666666,5.5600000000000005,23.085,1,17.525,116.08761145833331
LU,Luxembourg,2024,10-49,14.39,12.9075,15.18,9.8425,,10.5425,21.9175,16.0475,6.2250000000000005,,,,7.640000000000001,12.006666666666666,7.043333333333333,21.255000000000003,5.279999999999999,7.57,5.145,14.40392857142857,7.500416666666666,,7.043333333333333,5.145,21.255000000000003,1,16.110000000000003,108.03546592261904
LU,Luxembourg,2024,50-249,16.7775,10.385,12.3025,10.2125,,14.122499999999999,21.425,19.105,4.795,,,,11.57,14.033333333333331,12.593333333333334,31.88,8.645,12.184999999999999,7.5649999999999995,14.904285714285717,10.607083333333332,,12.593333333333334,7.5649999999999995,31.88,1,24.314999999999998,158.09100059523809
LU,Luxembourg,2024,GE250,15.465,9.685,23.51,9.685,,11.3325,35.7175,16.8475,4.1475,,,,25.983333333333334,22.19333333333333,27.939999999999998,45.6,19.18,19.99,18.77,17.463214285714287,20.03333333333333,,27.939999999999998,18.77,45.6,0,26.830000000000002,349.84639285714286
LU,Luxembourg,2025,10-249,18.3625,13.217500000000001,15.61,11.670000000000002,,13.44,26.340000000000003,18.765,6.0025,22.8,13.59,18.59,11.606666666666667,14.643333333333333,8.963333333333333,32.945,6.16,13.370000000000001,6.96,16.772142857142857,11.944666666666667,18.326666666666668,8.963333333333333,6.96,32.945,1,25.985,200.33765571428572
LU,Luxembourg,2025,10-49,17.555,13.0325,16.4725,12.202499999999999,,12.504999999999999,26.8475,18.740000000000002,6.5925,20.75,11.875,16.35,10.693333333333333,13.406666666666666,7.696666666666666,30.67,5.18,11.915,6.23,16.764999999999997,10.616333333333333,16.325,7.696666666666666,6.23,30.67,1,24.44,177.98282833333332
LU,Luxembourg,2025,50-249,21.9725,14.302500000000002,12.770000000000001,9.99,,17.4075,25.19,19.425,3.9325000000000006,32.485,21.67,29.165,16.39,19.753333333333334,14.056666666666667,43.715,10.79,20.275,10.41,17.293928571428573,18.078666666666663,27.77333333333333,14.056666666666667,10.41,43.715,1,33.30500000000001,312.65117
LU,Luxembourg,2025,GE250,24.755000000000003,17.775,13.81,5.4174999999999995,,12.0825,31.937499999999996,21.817500000000003,3.71,48.35,36.85,46.74,23.370000000000005,28.673333333333336,28.906666666666666,57.97,19.6,30.06,20.03,18.22785714285714,29.020666666666664,43.98,28.906666666666666,20.03,57.97,0,37.94,528.984566190476
LV,Latvia,2021,10-249,7.277500000000001,16.7475,7.239999999999999,3.12,,11.985000000000001,12.01,6.3950000000000005,4.6125,,,,6.066666666666666,,10.253333333333334,3.41,0.94,0.76,1.47,9.253571428571428,1.0566666666666666,,10.253333333333334,1.47,3.41,1,1.9400000000000002,9.777940476190475
LV,Latvia,2021,10-49,5.44,16.365,5.7625,3.0375,,11.197500000000002,12.9675,5.8525,4.6899999999999995,,,,5.53,,12.040000000000001,2.79,0.785,0.65,1.22,8.660357142857142,0.8850000000000001,,12.040000000000001,1.22,2.79,1,1.57,7.6644160714285725
LV,Latvia,2021,50-249,14.114999999999998,18.5325,12.7725,3.495,,15.129999999999999,8.8225,8.5175,4.4275,,,,8.979999999999999,,6.376666666666668,6.75,1.76,1.39,2.83,11.626428571428571,1.9933333333333332,,6.376666666666668,2.83,6.75,1,3.92,23.175347619047617
LV,Latvia,2021,GE250,8.615,20.9225,8.615,1.2325,,14.7675,13.540000000000001,6.155,6.155,,,,15.886666666666668,,16.673333333333332,17.33,7.43,2.48,7.92,10.549642857142857,5.9433333333333325,,16.673333333333332,7.92,17.33,0,9.409999999999998,62.70004404761904
LV,Latvia,2023,10-249,10.727500000000001,17.88,12.95,4.325,,15.420000000000002,17.22,11.7025,9.225,3.37,2.51,3.35,5.366666666666667,7.373333333333335,3.973333333333334,4.14,0.99,0.7,1.1,12.889285714285714,2.7026666666666666,3.0766666666666667,3.973333333333334,1.1,4.14,1,3.0399999999999996,34.83544285714286
LV,Latvia,2023,10-49,11.275,18.0225,12.772499999999999,4.715,,15.290000000000001,16.4925,11.6275,10.455,2.76,2.11,2.82,4.766666666666667,9.433333333333335,3.3833333333333333,3.47,0.99,0.72,0.88,12.885000000000002,2.968666666666667,2.563333333333333,3.3833333333333333,0.88,3.47,1,2.5900000000000003,38.25127000000001
LV,Latvia,2023,50-249,9.18,18.07,14.115,3.0799999999999996,,16.505,20.5625,12.4525,5.125,7.11,4.91,6.55,9.076666666666666,1.9233333333333336,5.773333333333333,8.27,1.0,0.62,2.45,13.42357142857143,2.5086666666666666,6.19,5.773333333333333,2.45,8.27,1,5.819999999999999,33.675266190476194
LV,Latvia,2023,GE250,16.1325,19.5925,23.049999999999997,8.065,,20.7475,24.2,16.1325,6.914999999999999,19.32,17.39,20.29,17.376666666666665,5.3999999999999995,18.353333333333335,21.26,5.8,1.93,8.21,18.274285714285714,8.325999999999999,19.0,18.353333333333335,8.21,21.26,0,13.05,152.15170285714282
LV,Latvia,2024,10-249,11.967500000000001,13.305,11.83,5.5600000000000005,,13.545,20.445,13.642500000000002,6.0525,,,,7.066666666666667,12.869999999999997,5.763333333333333,8.24,1.79,2.08,2.22,12.899285714285714,4.739999999999999,,5.763333333333333,2.22,8.24,1,6.02,61.142614285714274
LV,Latvia,2024,10-49,11.6275,13.5825,12.1325,5.7375,,13.575,21.36,13.292499999999999,6.7025,,,,6.2700000000000005,12.846666666666664,4.760000000000001,7.24,1.39,1.81,1.92,13.043928571428571,4.491666666666666,,4.760000000000001,1.92,7.24,1,5.32,58.58897916666666
LV,Latvia,2024,50-249,13.65,12.91,11.292499999999999,5.18,,14.004999999999999,18.1525,15.409999999999998,4.0825000000000005,,,,11.536666666666667,13.433333333333332,9.219999999999999,13.65,3.98,3.55,3.87,12.94285714285714,6.208333333333333,,9.219999999999999,3.87,13.65,1,9.780000000000001,80.3535714285714
LV,Latvia,2024,GE250,19.595,17.4175,22.86,6.53,,20.685000000000002,25.0375,14.1525,3.2649999999999997,,,,18.919999999999998,18.766666666666666,24.02,33.33,12.16,6.76,15.77,18.03964285714286,13.364166666666666,,24.02,15.77,33.33,0,17.56,241.08479375000002
LV,Latvia,2025,10-249,18.97,13.5725,14.9525,9.48,,15.94,20.8875,16.665,9.115,10.0,7.41,8.84,10.386666666666668,14.843333333333334,8.793333333333335,11.33,2.83,4.45,3.44,15.781071428571428,6.880666666666667,8.75,8.793333333333335,3.44,11.33,1,7.890000000000001,108.58429214285715
LV,Latvia,2025,10-49,18.517500000000002,13.594999999999999,15.0975,9.18,,16.4225,21.127500000000005,16.442500000000003,8.52,8.52,6.1,7.42,10.556666666666667,14.35666666666667,6.9366666666666665,9.77,2.23,3.96,2.95,15.768928571428573,6.1833333333333345,7.346666666666667,6.9366666666666665,2.95,9.77,1,6.819999999999999,97.5045416666667
LV,Latvia,2025,50-249,21.785,13.4925,14.105000000000002,11.3475,,13.0175,19.447499999999998,18.1025,12.792499999999999,18.01,14.46,16.54,9.456666666666667,17.236666666666665,15.073333333333332,19.78,6.07,7.07,6.04,15.899642857142856,10.591333333333333,16.336666666666666,15.073333333333332,6.04,19.78,1,13.740000000000002,168.39841738095237
LV,Latvia,2025,GE250,26.455,21.37,17.294999999999998,9.16,,17.294999999999998,23.400000000000002,16.2775,5.0875,43.95,38.12,44.39,25.0,22.80666666666667,22.189999999999998,47.09,16.14,13.45,20.63,18.750357142857144,23.483333333333334,42.15333333333333,22.189999999999998,20.63,47.09,0,26.460000000000004,440.32088690476195
ME,Montenegro,2021,10-249,,,,,,,,,,,,,,,6.016666666666667,3.2800000000000002,1.11,0.29,1.3849999999999998,,0.9283333333333333,,6.016666666666667,1.3849999999999998,3.2800000000000002,1,1.8950000000000005,
ME,Montenegro,2021,10-49,,,,,,,,,,,,,,,6.396666666666667,3.715,1.3250000000000002,0.35,1.65,,1.1083333333333334,,6.396666666666667,1.65,3.715,1,2.065,
ME,Montenegro,2021,50-249,,,,,,,,,,,,,,,0.0,1.03,0.0,0.0,0.0,,0.0,,0.0,0.0,1.03,1,1.03,
ME,Montenegro,2021,GE250,,,,,,,,,,,,,,,0.0,6.06,3.03,0.0,3.03,,2.02,,0.0,3.03,6.06,0,3.03,
ME,Montenegro,2023,10-249,,,,,,,,,,1.56,,3.79,,8.309999999999999,,5.5,1.73,2.91,2.37,,3.822,2.675,,2.37,5.5,1,3.13,
ME,Montenegro,2023,10-49,,,,,,,,,,1.21,,3.18,,,,4.76,1.53,2.89,2.34,,2.4850000000000003,2.1950000000000003,,2.34,4.76,1,2.42,
ME,Montenegro,2023,50-249,,,,,,,,,,,,7.6,,,,10.12,,,,,7.6,7.6,,,10.12,1,,
ME,Montenegro,2024,10-249,,,,,,,,,,,,,,,,7.9,,4.01,3.36,,3.6849999999999996,,,3.36,7.9,1,4.540000000000001,
ME,Montenegro,2024,10-49,,,,,,,,,,,,,,,,,,3.97,3.28,,3.625,,,3.28,,1,,
ME,Montenegro,2024,50-249,,,,,,,,,,,,,,,,11.26,,,,,,,,,11.26,1,,
ME,Montenegro,2025,10-249,,,,,,,,,,5.67,4.55,6.61,,,,10.01,3.78,4.94,2.03,,4.34,5.609999999999999,,2.03,10.01,1,7.98,
ME,Montenegro,2025,10-49,,,,,,,,,,5.61,4.52,6.69,,,,,,4.95,1.97,,4.536666666666666,5.6066666666666665,,1.97,,1,,
ME,Montenegro,2025,50-249,,,,,,,,,,6.1,4.75,6.08,,,,8.85,,,,,6.08,5.6433333333333335,,,8.85,1,,
MK,North Macedonia,2021,10-249,,,,,,,,,,,,,,,4.34,,,0.63,1.04,,0.835,,4.34,1.04,,1,,
MK,North Macedonia,2021,10-49,,,,,,,,,,,,,,,3.546666666666667,,,0.6,1.1099999999999999,,0.855,,3.546666666666667,1.1099999999999999,,1,,
MK,North Macedonia,2021,50-249,,,,,,,,,,,,,,,7.526666666666666,,1.18,0.79,0.605,,0.8583333333333334,,7.526666666666666,0.605,,1,,
MK,North Macedonia,2021,GE250,,,,,,,,,,,,,,,17.786666666666665,,,3.035,4.795,,3.915,,17.786666666666665,4.795,,0,,
MT,Malta,2021,10-249,12.3875,17.740000000000002,14.012500000000001,10.690000000000001,,17.455000000000002,21.590000000000003,12.622499999999999,13.37,,,,10.299999999999999,,14.700000000000001,10.02,4.395,2.1100000000000003,4.0600000000000005,15.213928571428573,3.521666666666667,,14.700000000000001,4.0600000000000005,10.02,1,5.959999999999999,53.57838511904763
MT,Malta,2021,10-49,12.705,18.3425,14.3,11.045,,17.165,22.035,13.2175,13.8875,,,,9.856666666666667,,14.183333333333335,8.469999999999999,3.715,2.09,3.3099999999999996,15.544285714285715,3.0383333333333327,,14.183333333333335,3.3099999999999996,8.469999999999999,1,5.159999999999999,47.22872142857142
MT,Malta,2021,50-249,11.095,15.2675,12.89,9.25,,18.87,19.8575,10.135,11.245000000000001,,,,12.663333333333334,,17.01666666666667,17.905,7.88,2.2,7.86,13.909285714285716,5.98,,17.01666666666667,7.86,17.905,1,10.045000000000002,83.17752857142858
MT,Malta,2021,GE250,12.37,15.465,15.465,9.28,,27.8375,15.465,15.465,6.1875,,,,16.153333333333332,,24.44333333333333,18.75,8.75,3.75,7.5,15.906785714285714,6.666666666666667,,24.44333333333333,7.5,18.75,0,11.25,106.0452380952381
MT,Malta,2023,10-249,11.955,17.5375,15.11,10.7975,,17.622500000000002,24.192500000000003,14.1475,14.207500000000001,10.965,6.68,7.405,15.24,5.7,12.88,12.690000000000001,4.405,3.3449999999999998,4.5600000000000005,15.908928571428573,5.083,8.35,12.88,4.5600000000000005,12.690000000000001,1,8.13,80.86508392857144
MT,Malta,2023,10-49,11.8275,16.2925,15.3125,10.345,,16.635,23.9775,13.995,15.515,9.120000000000001,5.62,6.265000000000001,14.153333333333334,5.853333333333334,10.396666666666667,10.885,3.9699999999999998,3.205,4.09,15.483571428571429,4.676666666666668,7.001666666666668,10.396666666666667,4.09,10.885,1,6.795,72.4115023809524
MT,Malta,2023,50-249,12.7325,22.65,14.7075,12.752500000000001,,21.77,25.575,15.07,9.625,19.475,11.575,12.66,20.48,5.57,20.476666666666667,21.035,6.4,3.995,6.71,17.89392857142857,7.067,14.57,20.476666666666667,6.71,21.035,1,14.325,126.45639321428571
MT,Malta,2023,GE250,19.220000000000002,23.4925,21.36,12.815000000000001,,21.36,23.4925,19.220000000000002,10.677499999999998,31.33,28.92,28.92,32.163333333333334,12.226666666666667,38.71666666666667,32.53,15.66,7.23,20.48,20.137142857142862,16.903333333333336,29.723333333333333,38.71666666666667,20.48,32.53,0,12.05,340.38483809523825
MT,Malta,2024,10-249,13.3325,20.020000000000003,15.695,11.11,15.93,18.4575,25.16,16.1075,14.219999999999999,,,,16.37,7.170000000000001,11.996666666666664,16.450000000000003,6.025,3.5300000000000002,6.125,17.12607142857143,5.7125,,13.963333333333331,6.125,16.450000000000003,1,10.325000000000003,97.8326830357143
MT,Malta,2024,10-49,12.812499999999998,19.79,15.455,11.549999999999999,9.506666666666666,17.5975,24.332500000000003,16.2025,15.265,,,,15.303333333333333,5.613333333333333,9.803333333333333,14.475000000000001,4.645,3.36,5.34,16.819999999999997,4.739583333333333,,9.655,5.34,14.475000000000001,1,9.135000000000002,79.71979166666665
MT,Malta,2024,50-249,15.7025,21.3775,17.0125,9.6225,25.316666666666666,22.2825,29.0075,16.08,10.405,,,,21.73,12.356666666666664,19.400000000000002,25.735,12.535,4.32,9.83,18.726428571428574,9.760416666666666,,22.358333333333334,9.83,25.735,1,15.905,182.7777455357143
MT,Malta,2024,GE250,21.575,31.162499999999998,19.18,14.385,0.0,26.3675,33.5625,9.5875,9.5875,,,,27.396666666666665,18.093333333333334,31.666666666666668,47.260000000000005,21.979999999999997,10.989999999999998,25.28,22.259999999999998,19.085833333333333,,15.833333333333334,25.28,47.260000000000005,0,21.980000000000004,424.85065
MT,Malta,2025,10-249,10.155000000000001,14.365000000000002,10.3275,6.15,,14.155,20.6725,11.5375,6.77,19.035,12.504999999999999,13.254999999999999,16.2,9.360000000000001,10.893333333333333,20.47,6.225,5.905,6.345,12.480357142857144,8.218,14.931666666666667,10.893333333333333,6.345,20.47,1,14.125,102.56357500000001
MT,Malta,2025,10-49,9.774999999999999,13.445,9.625,6.0424999999999995,,12.852500000000001,19.645,11.5225,7.1425,16.775,10.43,11.055,14.516666666666666,9.353333333333333,8.723333333333334,18.2,5.28,6.1,5.285,11.843928571428574,7.414666666666666,12.753333333333332,8.723333333333334,5.285,18.2,1,12.915,87.8187823809524
MT,Malta,2025,50-249,11.9675,18.2425,13.2575,6.83,,19.33,25.2175,12.15,5.8,29.245,21.895,23.195,24.37,9.780000000000001,18.236666666666668,30.735,10.495000000000001,5.015000000000001,11.135,15.284999999999998,11.924,24.778333333333336,18.236666666666668,11.135,30.735,1,19.6,182.25833999999998
MT,Malta,2025,GE250,22.677500000000002,28.78,22.29,10.815,,26.2875,33.83,15.4725,6.825,49.71,43.62,45.65,26.633333333333336,23.436666666666664,33.68666666666667,51.75,22.68,17.12,25.8,22.87892857142857,26.937333333333335,46.32666666666666,33.68666666666667,25.8,51.75,0,25.95,616.2973252380953
NL,Netherlands,2021,10-249,6.945,12.74,13.122499999999999,2.9225000000000003,,12.9175,20.862499999999997,6.3725000000000005,5.902500000000001,,,,4.996666666666667,,13.579999999999998,12.1,5.46,1.91,5.74,10.840357142857142,4.37,,13.579999999999998,5.74,12.1,1,6.359999999999999,47.37236071428571
NL,Netherlands,2021,10-49,6.8575,12.367500000000001,12.705,2.6425,,12.4025,20.830000000000002,6.285000000000001,6.455,,,,4.276666666666666,,12.253333333333332,10.1,4.56,1.61,4.55,10.584285714285715,3.573333333333333,,12.253333333333332,4.55,10.1,1,5.55,37.82118095238095
NL,Netherlands,2021,50-249,7.475,14.280000000000001,14.8075,3.8074999999999997,,14.8475,21.8,6.882499999999999,4.625,,,,8.540000000000001,,17.94333333333333,21.44,9.65,3.33,11.33,11.985714285714284,8.103333333333333,,17.94333333333333,11.33,21.44,1,10.110000000000001,97.12423809523808
NL,Netherlands,2021,GE250,5.6925,14.557500000000001,14.145,2.46,,16.142500000000002,25.41,5.3875,3.8725,,,,14.093333333333334,,27.123333333333335,40.56,22.28,8.67,25.14,11.970714285714285,18.69666666666667,,27.123333333333335,25.14,40.56,0,15.420000000000002,223.81245476190477
